username,comment,rating,likes,create_time,userid,orderid,product_name,product_type,product_label,comment_usefulness,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,suspicion_score,fake_pred,fake_score,sentiment_val,likes_term,rating_term,trust_score
adindapuu,,5.0,0,2023-11-08T10:44:25+00:00,993937018,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
b*****k,,5.0,0,2023-09-14T10:08:58+00:00,163765749,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
camillemaskjaksel,,5.0,0,2023-09-12T10:09:06+00:00,251852971,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
d*****a,,5.0,0,2023-10-10T14:10:27+00:00,222736478,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
mulia74,,5.0,0,2023-09-08T10:44:09+00:00,66021555,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
vitobintang1,,5.0,0,2023-11-03T02:59:34+00:00,240244081,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ahock3486,,5.0,0,2023-08-29T15:02:09+00:00,52421560,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
trisnaanie,,5.0,0,2023-11-03T09:13:23+00:00,117169206,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
nanakesya01,,5.0,0,2023-07-12T10:53:21+00:00,19512375,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rizqaah_haf,,5.0,0,2023-07-06T01:28:07+00:00,49194187,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
atungunartigunz,,5.0,0,2023-07-03T00:30:40+00:00,103896737,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
idawatna,,5.0,0,2022-10-20T08:17:48+00:00,2602486,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
f3n1_s,,5.0,0,2023-02-13T11:27:11+00:00,11000370,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
isnabalweel,,5.0,0,2023-02-03T15:09:46+00:00,77833721,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
fitri_maisaroh,,5.0,0,2022-07-18T09:18:42+00:00,17268017,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
herlinaapriliani45,,5.0,0,2023-04-08T08:18:20+00:00,110077918,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
queenesia18,,5.0,0,2022-11-24T07:34:43+00:00,57112744,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
pinksyaneth,,5.0,0,2022-08-02T17:33:57+00:00,34553998,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
felicia12345678,,5.0,0,2020-07-22T10:20:02+00:00,11012996,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
siput.trust,,5.0,0,2023-09-08T05:49:37+00:00,263571353,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
moonsoull,,5.0,0,2023-10-03T02:48:07+00:00,265597809,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
m*****m,,5.0,0,2023-02-08T12:56:37+00:00,82317723,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
herryofficialll,,5.0,0,2023-10-30T04:31:30+00:00,475511247,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
sukmaanom119,,4.0,0,2023-07-10T15:24:00+00:00,67511201,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
heryantiwahyupratama,,5.0,0,2022-10-10T05:30:32+00:00,42824113,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
widya_wardoyo,,4.0,0,2023-07-11T12:58:52+00:00,5999339,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
elisabethsn_29,,5.0,0,2022-10-05T11:21:39+00:00,325816058,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ismiindriyani_,,5.0,0,2023-10-10T22:58:51+00:00,159093075,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
maghfiram.labido,,5.0,0,2023-02-14T13:15:16+00:00,14408966,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
lipvv,,5.0,0,2023-07-12T06:29:36+00:00,333269525,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
j*****r,,5.0,0,2022-09-30T23:01:13+00:00,201221550,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rose_2collection,,5.0,0,2023-10-10T10:40:07+00:00,367626981,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
zain_ardiansyah,,5.0,0,2023-02-26T11:39:27+00:00,73294650,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
by.numd,,5.0,0,2023-08-31T03:16:02+00:00,156943995,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
m*****o,,5.0,0,2022-07-27T11:56:48+00:00,89149322,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
wiwinsaputridaelidaeli,,3.0,0,2023-10-22T09:03:53+00:00,694549013,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,0.0,0.6,1,0.6,0.0,0.0,0.12,2.64
f*****a,,4.0,0,2023-07-11T06:15:45+00:00,117355621,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
fegadalie,,5.0,0,2023-10-15T12:08:12+00:00,266715392,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
lionelstore7,,4.0,0,2023-07-17T23:37:05+00:00,262687616,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
nhnurhayati,,5.0,0,2023-01-05T00:03:21+00:00,39082006,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
azhar.nazhi,,5.0,0,2023-07-08T11:00:52+00:00,154072395,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
amieamiaa,,5.0,0,2023-10-12T09:58:51+00:00,366059856,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
chargen,,5.0,0,2023-08-16T06:56:56+00:00,18818227,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
mutiagstyy_,,5.0,0,2023-07-20T09:10:38+00:00,312382031,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
wulandhanikusumaningrum,,5.0,0,2023-07-17T00:59:15+00:00,111606083,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
inuwisengsari,,5.0,0,2023-07-16T04:32:56+00:00,157582062,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
i*****i,,5.0,0,2023-07-03T05:58:35+00:00,94388718,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
irmalupita,,5.0,0,2020-06-12T14:41:02+00:00,33352259,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
yuna_fashion123,,4.0,0,2023-07-17T22:35:33+00:00,306063367,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
87anggitya,,5.0,0,2023-07-15T07:34:45+00:00,196572055,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
m1_4th0wu4,,5.0,0,2023-09-25T07:13:00+00:00,989022894,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
labelladade,,5.0,0,2023-05-28T02:48:43+00:00,242635678,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
waben070118,,5.0,0,2022-12-30T13:08:18+00:00,144077021,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
_49nnkfmau,,5.0,0,2023-09-19T10:34:38+00:00,491080127,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
suryakolifa,,5.0,0,2023-08-10T20:21:59+00:00,201530209,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
maskun017,,5.0,0,2023-09-15T04:13:02+00:00,354980343,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
luqshop098,,5.0,0,2022-11-17T08:13:13+00:00,63612063,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
adudulll,,4.0,0,2023-09-17T13:02:56+00:00,392444895,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
b*****a,,5.0,0,2023-09-13T08:29:55+00:00,283844368,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
7p79yrsqaw,,5.0,0,2023-09-13T09:53:21+00:00,687842825,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
jayatriono,,3.0,0,2023-09-20T21:04:38+00:00,696302517,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,0.0,0.6,1,0.6,0.0,0.0,0.12,2.64
desijuntak60,,5.0,0,2023-09-07T12:47:55+00:00,404264273,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rafikurnia2004,,4.0,0,2023-09-12T11:02:18+00:00,37767088,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
ninanaeemaakio,,5.0,0,2023-04-06T13:04:14+00:00,24256906,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
ek4ecctkqw,,4.0,0,2023-09-11T08:01:57+00:00,1011000631,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
bayukurniawan818,,5.0,0,2023-08-10T21:25:33+00:00,294732403,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
rhamiina,,5.0,0,2023-07-11T02:23:03+00:00,326106240,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
zonialbab,,5.0,0,2022-09-30T06:51:09+00:00,196794859,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
suryo_saputro,,4.0,0,2023-09-03T10:12:12+00:00,96586780,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
chintya_d.a,,5.0,0,2023-08-12T13:20:21+00:00,331718935,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
e*****3,,3.0,0,2022-10-07T14:54:43+00:00,237596475,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,0.0,0.6,1,0.6,0.0,0.0,0.12,2.64
dewiidewisrimulayni,,5.0,0,2023-08-10T21:25:46+00:00,980345268,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
evanza13,,5.0,0,2022-11-23T03:36:51+00:00,22494936,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
f*****8,,5.0,0,2023-06-28T03:01:55+00:00,548314917,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
kerupukazizah,,5.0,0,2023-07-13T05:15:55+00:00,292051282,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
mifzal05,,5.0,0,2023-07-21T00:04:31+00:00,329802053,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
aghisnafinnurika,,5.0,0,2022-09-06T09:50:17+00:00,236260347,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
yategh,,5.0,0,2023-07-19T22:12:29+00:00,744110386,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
sevtasukm,,5.0,0,2023-07-15T11:50:56+00:00,433514879,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
diniyuniasari18,,5.0,0,2023-07-15T07:25:49+00:00,509371498,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
sanita.sianturi,,5.0,0,2023-07-15T03:21:59+00:00,881175410,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
erinsalsabila155,,5.0,0,2023-07-14T05:04:41+00:00,798506136,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
iismarlina410,,5.0,0,2023-07-10T15:11:17+00:00,576684824,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
novian_tri_setyo_aji,,5.0,0,2023-06-05T09:18:20+00:00,208636559,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
fadiafebriyolanda,,5.0,0,2023-07-01T11:06:16+00:00,888108104,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
imadeindra075,,5.0,0,2023-06-27T13:41:00+00:00,698213391,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
e08utr3f96,,5.0,0,2023-06-27T06:47:57+00:00,719181995,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
nursamsiskw,,4.0,0,2023-08-10T21:24:29+00:00,725660957,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Abu,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.16000000000000003,2.56
ayu_febriana1,,5.0,0,2023-06-12T08:57:07+00:00,718506343,,Tas Laptop Backpack Ransel Casual Waterproof 14 15 16 inch USB Port,Ransel Pria,Hitam,tidak_berguna,,,1,negative,0.3480428457260132,0,0.0,0.0,0.0,1.0,0.8,1,0.8,0.0,0.0,0.2,3.2
